player_name,realm_slug,slot_type,slot_name,item_id,item_name,icon_url,quality,item_level,inventory_type,item_subclass,binding,transmog_name,enchantments_json,sockets_json,stats_json,spells_json,raw_details_json
Imogen,twisting-nether,WAIST,Waist,244581,Farstrider's Trophy Belt,https://render.worldofwarcraft.com/eu/icons/56/inv_belt_mail_questbloodelf_b_01.jpg,Epic,285,Waist,Mail,Binds when picked up,Villager's Forest Buckle,,,"[{""type"":""Intellect"",""value"":90,""display"":""+90 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":90,""display"":""+90 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":1264,""display"":""+1,264 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":60,""display"":""+60 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":60,""display"":""+60 Haste"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Radiance Crafted"",""color"":{""r"":25,""g"":255,""b"":25,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":49,""display_string"":""Durability 49 / 55""},""limit_category"":""""}"
Imogen,twisting-nether,LEGS,Legs,249996,Greaves of the Black Talon,https://render.worldofwarcraft.com/eu/icons/56/inv_pant_mail_raidevokermidnight_d_01.jpg,Epic,276,Legs,Mail,Binds when picked up,Poleyns of the Stygian Sea,"[{""display_string"":""Enchanted: +41 Intellect & +115 Stamina |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":""Sunfire Silk Spellthread"",""enchantment_id"":7935}]",,"[{""type"":""Intellect"",""value"":110,""display"":""+110 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":110,""display"":""+110 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":1507,""display"":""+1,507 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":47,""display"":""+47 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":107,""display"":""+107 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/13?namespace=static-12.0.5_66741-eu""},""name"":""Evoker"",""id"":13}],""display_string"":""Classes: Evoker""}},""durability"":{""value"":101,""display_string"":""Durability 101 / 120""},""limit_category"":""""}"
Imogen,twisting-nether,FEET,Feet,249999,Spelltreads of the Black Talon,https://render.worldofwarcraft.com/eu/icons/56/inv_boot_mail_raidevokermidnight_d_01.jpg,Epic,276,Feet,Mail,Binds when picked up,Plunderlord's Radiant Muckscrapers,"[{""display_string"":""Enchanted: Enchant Boots - Lynx's Dexterity |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":7963}]",,"[{""type"":""Intellect"",""value"":82,""display"":""+82 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":82,""display"":""+82 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":1130,""display"":""+1,130 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":80,""display"":""+80 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":35,""display"":""+35 Haste"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/13?namespace=static-12.0.5_66741-eu""},""name"":""Evoker"",""id"":13}],""display_string"":""Classes: Evoker""}},""durability"":{""value"":64,""display_string"":""Durability 64 / 80""},""limit_category"":""""}"
Imogen,twisting-nether,WRIST,Wrist,151321,Darkfang Scale Wristguards,https://render.worldofwarcraft.com/eu/icons/56/inv_bracer_mail_legiondungeon_c_03.jpg,Epic,276,Wrist,Mail,Binds when picked up,Hidden Bracers,,,"[{""type"":""Intellect"",""value"":62,""display"":""+62 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":62,""display"":""+62 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":848,""display"":""+848 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":54,""display"":""+54 Critical Strike"",""is_negated"":false},{""type"":""Mastery"",""value"":32,""display"":""+32 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":45,""display_string"":""Durability 45 / 55""},""limit_category"":""""}"
Imogen,twisting-nether,HANDS,Hands,249998,Enforcer's Grips of the Black Talon,https://render.worldofwarcraft.com/eu/icons/56/inv_glove_mail_raidevokermidnight_d_01.jpg,Epic,289,Hands,Mail,Binds when picked up,Villager's Forest Handwraps,,,"[{""type"":""Intellect"",""value"":93,""display"":""+93 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":93,""display"":""+93 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":1326,""display"":""+1,326 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":83,""display"":""+83 Haste"",""is_negated"":false},{""type"":""Versatility"",""value"":40,""display"":""+40 Versatility"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/13?namespace=static-12.0.5_66741-eu""},""name"":""Evoker"",""id"":13}],""display_string"":""Classes: Evoker""}},""durability"":{""value"":47,""display_string"":""Durability 47 / 55""},""limit_category"":""""}"
Imogen,twisting-nether,FINGER_1,Ring 1,49812,Purloined Wedding Ring,https://render.worldofwarcraft.com/eu/icons/56/inv_jewelry_ring_42.jpg,Epic,276,Finger,Miscellaneous,Binds when picked up,,"[{""display_string"":""Enchanted: Enchant Ring - Nature's Fury |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":7997}]","[{""socket_type"":""Prismatic Socket"",""item_id"":240983,""item_name"":""Indecipherable Eversong Diamond"",""display_string"":""+32 Primary Stat""}]","[{""type"":""Stamina"",""value"":848,""display"":""+848 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":156,""display"":""+156 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":117,""display"":""+117 Haste"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Imogen,twisting-nether,FINGER_2,Ring 2,251217,Occlusion of Void,https://render.worldofwarcraft.com/eu/icons/56/inv_12_trinket_devouring_host_currency1_bronze.jpg,Epic,276,Finger,Miscellaneous,Binds when picked up,,"[{""display_string"":""Enchanted: Enchant Ring - Nature's Fury |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":7997}]","[{""socket_type"":""Prismatic Socket"",""item_id"":240906,""item_name"":""Flawless Quick Garnet"",""display_string"":""+16 Critical Strike & +7 Haste""}]","[{""type"":""Stamina"",""value"":848,""display"":""+848 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":191,""display"":""+191 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":82,""display"":""+82 Haste"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Imogen,twisting-nether,TRINKET_1,Trinket 1,249810,Shadow of the Empyrean Requiem,https://render.worldofwarcraft.com/eu/icons/56/inv_12_trinket_raid_darkwell_intdps2.jpg,Epic,276,Trinket,Miscellaneous,Binds when picked up,,,,"[{""type"":""Intellect"",""value"":104,""display"":""+104 Intellect"",""is_negated"":false}]","[{""spell_id"":1259518,""spell_name"":""Shadow of the Empyrean Requiem"",""description"":""Equip: Your harmful spells have a high chance to call cosmic shards from the heavens to slice your target and one nearby enemy for 19,469 Cosmic damage.\r\n\r\nIf either enemy is below 35% health, gain 125 Haste for 12 sec as you speed them to their fate.""}]","{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Imogen,twisting-nether,TRINKET_2,Trinket 2,250223,Soulcatcher's Charm,https://render.worldofwarcraft.com/eu/icons/56/inv_jewelry_necklace_32.jpg,Epic,289,Trinket,Miscellaneous,Binds when picked up,,,,"[{""type"":""Intellect"",""value"":118,""display"":""+118 Intellect"",""is_negated"":false},{""type"":""Speed"",""value"":53,""display"":""+53 Speed"",""is_negated"":false}]","[{""spell_id"":1250541,""spell_name"":""Echo of the Evercurse"",""description"":""Equip: Your damaging spells have a chance to haunt the target, dealing 33,323 Shadow damage over 12 sec.\r\n\r\nIf the target dies while haunted, the effect transfers to a nearby enemy, inflicting 150% of the Shadow damage over the remaining duration.""}]","{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""""}"
Imogen,twisting-nether,BACK,Back,239656,Adherent's Silken Shroud,https://render.worldofwarcraft.com/eu/icons/56/inv_cape_cloth_questbloodelf_b_01.jpg,Epic,285,Back,Cloth,Binds when picked up,Stonebound Worker's Backpack,,,"[{""type"":""Intellect"",""value"":67,""display"":""+67 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":67,""display"":""+67 Agility"",""is_negated"":true},{""type"":""Strength"",""value"":67,""display"":""+67 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":948,""display"":""+948 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":45,""display"":""+45 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":45,""display"":""+45 Haste"",""is_negated"":false}]","[{""spell_id"":1283697,""spell_name"":""Arcanoweave Lining"",""description"":""Equip: Your spells and abilities have a chance to draw in a mana wyrm that will empower you and an ally with Arcanoweave Insight, increasing your Intellect by 44 and your ally's Primary Stat by 11.""}]","{""name_description"":{""display_string"":""Radiance Crafted"",""color"":{""r"":25,""g"":255,""b"":25,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{},""limit_category"":""Unique-Equipped: Embellished (2)""}"
Imogen,twisting-nether,MAIN_HAND,Main Hand,237849,Magister's Valediction,https://render.worldofwarcraft.com/eu/icons/56/mace_2h_blacksmithing_d_04_icon.jpg,Epic,285,Two-Hand,Mace,Binds when picked up,Toghus Poleaxe,"[{""display_string"":""Enchanted: Enchant Weapon - Acuity of the Ren'dorei |A:Professions-ChatIcon-Quality-12-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":8039},{""display_string"":""Thalassian Phoenix Oil |A:Professions-ChatIcon-Quality-12-Tier1:20:20|a"",""source_item_name"":""Thalassian Phoenix Oil"",""enchantment_id"":8051}]",,"[{""type"":""Intellect"",""value"":531,""display"":""+531 Intellect"",""is_negated"":false},{""type"":""Stamina"",""value"":1685,""display"":""+1,685 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":81,""display"":""+81 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":81,""display"":""+81 Haste"",""is_negated"":false}]","[{""spell_id"":1245054,""spell_name"":""Hunt"",""description"":""Equip: Your spells and abilities have the chance to grant 85 secondary stats for 15 sec based on the target creature's type.""}]","{""name_description"":{""display_string"":""Radiance Crafted"",""color"":{""r"":25,""g"":255,""b"":25,""a"":1.0}},""requirements"":{""level"":{""value"":90,""display_string"":""Requires Level 90""}},""durability"":{""value"":108,""display_string"":""Durability 108 / 120""},""limit_category"":""Unique-Equipped: Embellished (2)""}"
Imogen,twisting-nether,TABARD,Tabard,202197,Emboldened Dracthyr's Tabard,https://render.worldofwarcraft.com/eu/icons/56/inv_tabard_dracthyr_b_02.jpg,Uncommon,1,Tabard,Miscellaneous,Binds when picked up,Hidden Tabard,,,,,"{""name_description"":{},""requirements"":{""faction"":{""value"":{""type"":""HORDE"",""name"":""Horde""},""display_string"":""Horde Only""}},""durability"":{},""limit_category"":""""}"
Leanbean,twisting-nether,HEAD,Head,207227,Weyrnkeeper's Timeless Dracoif,https://render.worldofwarcraft.com/eu/icons/56/inv_mail_raidevokeremerald_d_01_helm.jpg,Epic,84,Head,Mail,Binds when picked up,Weyrnkeeper's Timeless Dracoif,"[{""display_string"":""Enchanted: |cnIQ4:Incandescent Essence|r"",""source_item_name"":""Incandescent Essence"",""enchantment_id"":7052}]",,"[{""type"":""Intellect"",""value"":18,""display"":""+18 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":18,""display"":""+18 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":32,""display"":""+32 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":24,""display"":""+24 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":13,""display"":""+13 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/13?namespace=static-12.0.1_65617-eu""},""name"":""Evoker"",""id"":13}],""display_string"":""Classes: Evoker""}},""durability"":{""value"":100,""display_string"":""Durability 100 / 100""},""limit_category"":""""}"
Leanbean,twisting-nether,NECK,Neck,133359,Ironshell Pendant,https://render.worldofwarcraft.com/eu/icons/56/inv_jewelry_necklace_20.jpg,Epic,85,Neck,Miscellaneous,Binds when picked up,,,"[{""socket_type"":""Prismatic Socket"",""item_id"":"""",""item_name"":"""",""display_string"":""""}]","[{""type"":""Stamina"",""value"":20,""display"":""+20 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":17,""display"":""+17 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":39,""display"":""+39 Haste"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{},""limit_category"":""""}"
Leanbean,twisting-nether,SHOULDER,Shoulders,207225,Weyrnkeeper's Timeless Sandbrace,https://render.worldofwarcraft.com/eu/icons/56/inv_mail_raidevokeremerald_d_01_shoulder.jpg,Epic,84,Shoulder,Mail,Binds when picked up,Weyrnkeeper's Timeless Sandbrace,,,"[{""type"":""Intellect"",""value"":14,""display"":""+14 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":14,""display"":""+14 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":24,""display"":""+24 Stamina"",""is_negated"":false},{""type"":""Versatility"",""value"":9,""display"":""+9 Versatility"",""is_negated"":false},{""type"":""Mastery"",""value"":19,""display"":""+19 Mastery"",""is_negated"":false},{""type"":""Indestructible"",""value"":12,""display"":""Indestructible"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/13?namespace=static-12.0.1_65617-eu""},""name"":""Evoker"",""id"":13}],""display_string"":""Classes: Evoker""}},""durability"":{""value"":100,""display_string"":""Durability 100 / 100""},""limit_category"":""""}"
Leanbean,twisting-nether,CHEST,Chest,207230,Weyrnkeeper's Timeless Raiment,https://render.worldofwarcraft.com/eu/icons/56/inv_mail_raidevokeremerald_d_01_chest.jpg,Epic,84,Chest,Mail,Binds when picked up,Weyrnkeeper's Timeless Raiment,"[{""display_string"":""Enchanted: Waking Stats |A:Professions-ChatIcon-Quality-Tier3:20:20|a"",""source_item_name"":"""",""enchantment_id"":6625}]",,"[{""type"":""Intellect"",""value"":18,""display"":""+18 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":18,""display"":""+18 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":32,""display"":""+32 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":12,""display"":""+12 Critical Strike"",""is_negated"":false},{""type"":""Mastery"",""value"":25,""display"":""+25 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/13?namespace=static-12.0.1_65617-eu""},""name"":""Evoker"",""id"":13}],""display_string"":""Classes: Evoker""}},""durability"":{""value"":165,""display_string"":""Durability 165 / 165""},""limit_category"":""""}"
Leanbean,twisting-nether,WAIST,Waist,207146,Jeweled Sash of the Viper,https://render.worldofwarcraft.com/eu/icons/56/inv_mail_raidhunteremerald_d_01_belt.jpg,Epic,84,Waist,Mail,Binds when picked up,Jeweled Sash of the Viper,,,"[{""type"":""Intellect"",""value"":14,""display"":""+14 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":14,""display"":""+14 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":24,""display"":""+24 Stamina"",""is_negated"":false},{""type"":""Versatility"",""value"":19,""display"":""+19 Versatility"",""is_negated"":false},{""type"":""Mastery"",""value"":9,""display"":""+9 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{""value"":55,""display_string"":""Durability 55 / 55""},""limit_category"":""""}"
Leanbean,twisting-nether,LEGS,Legs,193464,Allied Legguards of Sansok Khan,https://render.worldofwarcraft.com/eu/icons/56/inv_mail_dragondungeon_c_01_pant.jpg,Epic,87,Legs,Mail,Binds when picked up,Allied Legguards of Sansok Khan,,,"[{""type"":""Intellect"",""value"":19,""display"":""+19 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":19,""display"":""+19 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":40,""display"":""+40 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":22,""display"":""+22 Critical Strike"",""is_negated"":false},{""type"":""Mastery"",""value"":16,""display"":""+16 Mastery"",""is_negated"":false}]","[{""spell_id"":378134,""spell_name"":""Rallied to Victory"",""description"":""Equip: Your spells and abilities have a chance to rally you and your 4 closest allies within 30 yards to victory for 10 sec, increasing Versatility by 20.""}]","{""name_description"":{""display_string"":""Dream Crafted"",""color"":{""r"":25,""g"":255,""b"":25,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{""value"":120,""display_string"":""Durability 120 / 120""},""limit_category"":""Unique-Equipped: Embellished (2)""}"
Leanbean,twisting-nether,FEET,Feet,158308,Souldrifting Sabatons,https://render.worldofwarcraft.com/eu/icons/56/inv_boot_mail_zandalardungeon_c_01.jpg,Epic,83,Feet,Mail,Binds when picked up,Souldrifting Sabatons,"[{""display_string"":""Enchanted: Watcher's Loam |A:Professions-ChatIcon-Quality-Tier2:20:20|a"",""source_item_name"":"""",""enchantment_id"":6612}]",,"[{""type"":""Intellect"",""value"":14,""display"":""+14 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":14,""display"":""+14 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":23,""display"":""+23 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":17,""display"":""+17 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":11,""display"":""+11 Haste"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{""value"":80,""display_string"":""Durability 80 / 80""},""limit_category"":""""}"
Leanbean,twisting-nether,WRIST,Wrist,210203,Wellspring Wristlets,https://render.worldofwarcraft.com/eu/icons/56/inv_mail_raidhunteremerald_d_01_bracer.jpg,Epic,84,Wrist,Mail,Binds when picked up,Wellspring Wristlets,,,"[{""type"":""Intellect"",""value"":10,""display"":""+10 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":10,""display"":""+10 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":18,""display"":""+18 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":7,""display"":""+7 Haste"",""is_negated"":false},{""type"":""Versatility"",""value"":14,""display"":""+14 Versatility"",""is_negated"":false},{""type"":""Leech"",""value"":9,""display"":""+9 Leech"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{""value"":55,""display_string"":""Durability 55 / 55""},""limit_category"":""""}"
Leanbean,twisting-nether,HANDS,Hands,207228,Weyrnkeeper's Timeless Clawguards,https://render.worldofwarcraft.com/eu/icons/56/inv_mail_raidevokeremerald_d_01_glove.jpg,Epic,84,Hands,Mail,Binds when picked up,Weyrnkeeper's Timeless Clawguards,,,"[{""type"":""Intellect"",""value"":14,""display"":""+14 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":14,""display"":""+14 Agility"",""is_negated"":true},{""type"":""Stamina"",""value"":24,""display"":""+24 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":19,""display"":""+19 Critical Strike"",""is_negated"":false},{""type"":""Haste"",""value"":9,""display"":""+9 Haste"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""},""playable_classes"":{""links"":[{""key"":{""href"":""https://eu.api.blizzard.com/data/wow/playable-class/13?namespace=static-12.0.1_65617-eu""},""name"":""Evoker"",""id"":13}],""display_string"":""Classes: Evoker""}},""durability"":{""value"":55,""display_string"":""Durability 55 / 55""},""limit_category"":""""}"
Leanbean,twisting-nether,FINGER_1,Ring 1,134487,Arch-Druid's Tainted Seal,https://render.worldofwarcraft.com/eu/icons/56/inv_70_dungeon_ring2a.jpg,Epic,83,Finger,Miscellaneous,Binds when picked up,,"[{""display_string"":""Enchanted: +4 Mastery |A:Professions-ChatIcon-Quality-Tier3:20:20|a"",""source_item_name"":"""",""enchantment_id"":6562}]",,"[{""type"":""Stamina"",""value"":17,""display"":""+17 Stamina"",""is_negated"":false},{""type"":""Haste"",""value"":15,""display"":""+15 Haste"",""is_negated"":false},{""type"":""Mastery"",""value"":38,""display"":""+38 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{},""limit_category"":""""}"
Leanbean,twisting-nether,FINGER_2,Ring 2,210378,Rime Ridden Ring,https://render.worldofwarcraft.com/eu/icons/56/item_icecrownringd.jpg,Epic,82,Finger,Miscellaneous,Binds when picked up,,"[{""display_string"":""Enchanted: +4 Mastery |A:Professions-ChatIcon-Quality-Tier3:20:20|a"",""source_item_name"":"""",""enchantment_id"":6562}]",,"[{""type"":""Stamina"",""value"":16,""display"":""+16 Stamina"",""is_negated"":false},{""type"":""Critical Strike"",""value"":22,""display"":""+22 Critical Strike"",""is_negated"":false},{""type"":""Mastery"",""value"":30,""display"":""+30 Mastery"",""is_negated"":false}]",,"{""name_description"":{},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{},""limit_category"":""""}"
Leanbean,twisting-nether,TRINKET_1,Trinket 1,208615,Nymue's Unraveling Spindle,https://render.worldofwarcraft.com/eu/icons/56/inv_cloth_outdooremeralddream_d_01_buckle.jpg,Epic,84,Trinket,Miscellaneous,Binds when picked up,,,,"[{""type"":""Intellect"",""value"":17,""display"":""+17 Intellect"",""is_negated"":false}]","[{""spell_id"":422956,""spell_name"":""Nymue's Unraveling Spindle"",""description"":""Use: Channel to unravel your target's essence, dealing 7,199 Nature damage over 3 sec and granting you up to 119 Mastery for 18 sec. \r\n\r\nDamage increased by 30% against immobilized targets. (2 Min Cooldown)""}]","{""name_description"":{""display_string"":""Heroic"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{},""limit_category"":""""}"
Leanbean,twisting-nether,TRINKET_2,Trinket 2,136716,Caged Horror,https://render.worldofwarcraft.com/eu/icons/56/inv_7_0raid_trinket_01b.jpg,Epic,84,Trinket,Miscellaneous,Binds when picked up,,,,"[{""type"":""Mastery"",""value"":26,""display"":""+26 Mastery"",""is_negated"":false}]","[{""spell_id"":215444,""spell_name"":""Dark Blast"",""description"":""Equip: Your ranged attacks and spells have a chance to unleash a Dark Blast in the direction of your target, dealing 7,667 Shadow damage to all enemies in the line.""}]","{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{},""limit_category"":""""}"
Leanbean,twisting-nether,BACK,Back,133180,Periwinkle Cloak,https://render.worldofwarcraft.com/eu/icons/56/inv_misc_cape_cataclysm_caster_b_01.jpg,Epic,84,Back,Cloth,Binds when picked up,Periwinkle Cloak,,,"[{""type"":""Intellect"",""value"":10,""display"":""+10 Intellect"",""is_negated"":false},{""type"":""Agility"",""value"":10,""display"":""+10 Agility"",""is_negated"":true},{""type"":""Strength"",""value"":10,""display"":""+10 Strength"",""is_negated"":true},{""type"":""Stamina"",""value"":18,""display"":""+18 Stamina"",""is_negated"":false},{""type"":""Versatility"",""value"":10,""display"":""+10 Versatility"",""is_negated"":false},{""type"":""Mastery"",""value"":10,""display"":""+10 Mastery"",""is_negated"":false}]",,"{""name_description"":{""display_string"":""Mythic+"",""color"":{""r"":0,""g"":255,""b"":0,""a"":1.0}},""requirements"":{""level"":{""value"":70,""display_string"":""Requires Level 70""}},""durability"":{},""limit_category"":""""}"
